No.,Time,Destination,Protocol,Length,Info,attack
1597,919.580288,200.19.107.238,NTP,90,"NTP Version 4, server",FALSE
1598,919.91907,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1599,919.940117,200.19.107.238,DNS,71,Standard query 0x6b5f A mckd.gov.ae,TRUE
1600,920.555516,200.192.232.8,NTP,90,"NTP Version 4, client",TRUE
1601,920.594687,200.19.107.238,DNS,71,Standard query 0x6b5f A mckd.gov.ae,TRUE
1602,920.599113,200.19.107.238,NTP,90,"NTP Version 4, server",FALSE
1603,921.301614,200.19.107.238,DNS,71,Standard query 0x6b5f A mckd.gov.ae,TRUE
1604,921.951092,200.19.107.238,DNS,71,Standard query 0x6b5f A mckd.gov.ae,TRUE
1605,922.139634,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1606,922.648104,200.19.107.238,DNS,71,Standard query 0x6b5f A mckd.gov.ae,TRUE
1607,923.700531,200.19.107.238,DNS,71,Standard query 0x6b5f A mckd.gov.ae,TRUE
1608,924.600857,200.19.107.238,DNS,71,Standard query 0x6b5f A mckd.gov.ae,TRUE
1609,925.70507,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1610,927.143175,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1611,927.156301,200.19.107.238,DNS,77,Standard query 0x0e3f A secure.kib.com.kw,FALSE
1612,927.157217,198.41.0.4,DNS,88,Standard query 0xd901 A secure.kib.com.kw OPT,TRUE
1613,927.279878,200.19.107.238,DNS,673,Standard query response 0xd901 A secure.kib.com.kw NS b.nic.kw NS d.nic.kw NS a.nic.kw NS c.nic.kw NS pch.nic.kw DS RRSIG A 168.187.100.84 A 185.42.137.135 AAAA 2a01:3f0:400:8001::135 A 54.228.209.46 A 194.58.198.135 AAAA 2a01:3f1:3032:8001::135 A 204.61.216.118 AAAA 2001:500:14:6118:ad::1 OPT,FALSE
1614,927.280221,194.58.198.135,DNS,88,Standard query 0xd76d A secure.kib.com.kw OPT,TRUE
1615,927.28034,194.58.198.135,DNS,79,Standard query 0x8601 AAAA a.nic.kw OPT,TRUE
1616,927.28042,194.58.198.135,DNS,79,Standard query 0xf85d AAAA b.nic.kw OPT,TRUE
1617,927.457547,200.19.107.238,DNS,536,Standard query response 0xd76d A secure.kib.com.kw NS dns1.kib.com.kw NS dns2.kib.com.kw NSEC3 RRSIG A 195.39.131.150 A 168.187.125.131 OPT,FALSE
1618,927.457828,168.187.125.131,DNS,88,Standard query 0xff69 A secure.kib.com.kw OPT,TRUE
1619,927.457945,168.187.125.131,DNS,86,Standard query 0x8115 AAAA dns2.kib.com.kw OPT,TRUE
1620,927.458064,168.187.125.131,DNS,86,Standard query 0x9798 AAAA dns1.kib.com.kw OPT,TRUE
1621,927.458609,200.19.107.238,DNS,792,Standard query response 0x8601 AAAA a.nic.kw SOA a.nic.kw RRSIG NSEC3 RRSIG OPT,FALSE
1622,927.458857,200.19.107.238,DNS,794,Standard query response 0xf85d AAAA b.nic.kw SOA a.nic.kw RRSIG NSEC3 RRSIG OPT,TRUE
1623,927.771454,200.19.107.238,DNS,152,Standard query response 0x8115 AAAA dns2.kib.com.kw SOA ns1.kib.com.kw OPT,FALSE
1624,927.773186,200.19.107.238,DNS,104,Standard query response 0xff69 A secure.kib.com.kw A 195.39.131.188 OPT,FALSE
1625,927.773745,216.131.75.250,DNS,93,Standard query response 0x0e3f A secure.kib.com.kw A 195.39.131.188,TRUE
1626,927.793338,200.19.107.238,DNS,152,Standard query response 0x9798 AAAA dns1.kib.com.kw SOA ns1.kib.com.kw OPT,TRUE
1627,930.699747,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1628,932.137936,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1629,933.046062,200.19.107.238,DNS,75,Standard query 0xae48 MX duqmrefinery.om,TRUE
1630,935.704512,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1631,938.038664,200.19.107.238,DNS,75,Standard query 0xae48 MX duqmrefinery.om,TRUE
1632,939.582219,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1633,939.91494,200.19.107.238,DNS,71,Standard query 0x8462 A mckd.gov.ae,TRUE
1634,940.819104,200.19.107.238,DNS,71,Standard query 0x8462 A mckd.gov.ae,TRUE
1635,941.407309,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1636,941.467762,200.19.107.238,DNS,71,Standard query 0x8462 A mckd.gov.ae,TRUE
1637,942.167521,200.19.107.238,DNS,71,Standard query 0x8462 A mckd.gov.ae,TRUE
1638,943.034574,200.19.107.238,DNS,71,Standard query 0x8462 A mckd.gov.ae,TRUE
1639,943.037883,200.19.107.238,DNS,75,Standard query 0xae48 MX duqmrefinery.om,TRUE
1640,944.581183,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1641,946.405037,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1642,946.555564,201.49.148.135,NTP,90,"NTP Version 4, client",TRUE
1643,946.594144,200.19.107.238,NTP,90,"NTP Version 4, server",FALSE
1644,947.692596,200.19.107.238,DNS,74,Standard query 0x888d A thenational.ae,FALSE
1645,948.034133,200.19.107.238,DNS,71,Standard query 0x8462 A mckd.gov.ae,TRUE
1646,948.589909,200.19.107.238,DNS,74,Standard query 0x888d A thenational.ae,FALSE
1647,948.592137,200.19.107.238,DNS,71,Standard query 0x8462 A mckd.gov.ae,TRUE
1648,949.249393,200.19.107.238,DNS,74,Standard query 0x888d A thenational.ae,TRUE
1649,949.249648,200.19.107.238,DNS,71,Standard query 0x8462 A mckd.gov.ae,TRUE
1650,949.581916,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1651,949.933732,200.19.107.238,DNS,74,Standard query 0x888d A thenational.ae,TRUE
1652,949.934355,200.19.107.238,DNS,71,Standard query 0x8462 A mckd.gov.ae,TRUE
1653,950.575209,200.19.107.238,DNS,74,Standard query 0x888d A thenational.ae,TRUE
1654,950.57538,200.19.107.238,DNS,71,Standard query 0x8462 A mckd.gov.ae,TRUE
1655,951.401557,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1656,951.429844,200.19.107.238,DNS,74,Standard query 0x888d A thenational.ae,TRUE
1657,951.430131,200.19.107.238,DNS,71,Standard query 0x8462 A mckd.gov.ae,TRUE
1658,952.07958,200.19.107.238,DNS,74,Standard query 0x888d A thenational.ae,TRUE
1659,952.079756,200.19.107.238,DNS,71,Standard query 0x8462 A mckd.gov.ae,TRUE
1660,952.775442,200.19.107.238,DNS,74,Standard query 0x888d A thenational.ae,TRUE
1661,952.775682,200.19.107.238,DNS,71,Standard query 0x8462 A mckd.gov.ae,TRUE
1662,953.441061,200.19.107.238,DNS,74,Standard query 0x888d A thenational.ae,TRUE
1663,953.441332,200.19.107.238,DNS,71,Standard query 0x8462 A mckd.gov.ae,TRUE
1664,954.149329,200.19.107.238,DNS,74,Standard query 0x888d A thenational.ae,TRUE
1665,954.151297,200.19.107.238,DNS,71,Standard query 0x8462 A mckd.gov.ae,TRUE
1666,954.825278,200.19.107.238,DNS,74,Standard query 0x888d A thenational.ae,TRUE
1667,954.826162,200.19.107.238,DNS,71,Standard query 0x8462 A mckd.gov.ae,TRUE
1668,954.945328,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1669,957.124122,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1670,957.555561,200.160.7.186,NTP,90,"NTP Version 4, client",TRUE
1671,957.593478,200.19.107.238,NTP,90,"NTP Version 4, server",FALSE
1672,959.823929,200.19.107.238,DNS,74,Standard query 0x888d A thenational.ae,TRUE
1673,959.939488,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1674,960.48559,200.19.107.238,DNS,74,Standard query 0x888d A thenational.ae,TRUE
1675,961.433178,200.19.107.238,DNS,74,Standard query 0x888d A thenational.ae,TRUE
1676,962.095469,200.19.107.238,DNS,74,Standard query 0x888d A thenational.ae,TRUE
1677,962.121707,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1678,963.566727,200.19.107.238,DNS,75,Standard query 0x0153 MX duqmrefinery.om,TRUE
1679,964.941981,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1680,967.120498,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1681,967.954269,200.19.107.238,NTP,60,"NTP Version 2, private, Request, MON_GETLIST_1",FALSE
1682,967.955043,45.61.186.64,NTP,50,"NTP Version 2, private, Response, MON_GETLIST_1",TRUE
1683,968.562918,200.19.107.238,DNS,75,Standard query 0x0153 MX duqmrefinery.om,TRUE
1684,970.820955,200.19.107.238,DNS,74,Standard query 0x72c2 A login.asry.net,TRUE
1685,971.021846,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1686,971.602034,200.19.107.238,DNS,74,Standard query 0x72c2 A login.asry.net,TRUE
1687,972.267222,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1688,972.46988,200.19.107.238,DNS,74,Standard query 0x72c2 A login.asry.net,TRUE
1689,972.980368,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,FALSE
1690,972.981251,176.103.167.1,IPv4,1514,"Fragmented IP protocol (proto=UDP 17, off=0, ID=c5e9)",TRUE
1691,973.259071,200.19.107.238,DNS,74,Standard query 0x72c2 A login.asry.net,TRUE
1692,973.56366,200.19.107.238,DNS,75,Standard query 0x0153 MX duqmrefinery.om,TRUE
1693,973.770904,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,FALSE
1694,973.771824,176.103.167.1,IPv4,1514,"Fragmented IP protocol (proto=UDP 17, off=0, ID=c82a)",TRUE
1695,973.876,200.19.107.238,DNS,74,Standard query 0x72c2 A login.asry.net,TRUE
1696,974.698367,200.19.107.238,DNS,74,Standard query 0x72c2 A login.asry.net,TRUE
1697,974.708202,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1698,974.708965,176.103.167.1,IPv4,1514,"Fragmented IP protocol (proto=UDP 17, off=0, ID=cb03)",TRUE
1699,975.505114,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1700,975.506271,176.103.167.1,IPv4,1514,"Fragmented IP protocol (proto=UDP 17, off=0, ID=cb98)",TRUE
1701,975.712011,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1702,975.804109,200.19.107.238,DNS,74,Standard query 0x72c2 A login.asry.net,TRUE
1703,976.028062,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1704,976.428333,200.19.107.238,DNS,74,Standard query 0x72c2 A login.asry.net,TRUE
1705,977.231103,200.19.107.238,DNS,74,Standard query 0x72c2 A login.asry.net,TRUE
1706,977.260757,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1707,977.555576,200.20.186.76,NTP,90,"NTP Version 4, client",TRUE
1708,977.693109,200.19.107.238,DNS,74,Standard query 0xea3a A thenational.ae,TRUE
1709,977.881535,200.19.107.238,DNS,74,Standard query 0x72c2 A login.asry.net,TRUE
1710,979.855654,200.19.107.238,DNS,74,Standard query 0xea3a A thenational.ae,TRUE
1711,980.718276,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1712,981.019732,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1713,981.555549,200.189.40.8,NTP,90,"NTP Version 4, client",TRUE
1714,981.555594,200.160.7.197,NTP,90,"NTP Version 4, client",TRUE
1715,981.577675,200.19.107.238,NTP,90,"NTP Version 4, server",FALSE
1716,981.638584,200.19.107.238,NTP,90,"NTP Version 4, server",FALSE
1717,982.263843,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1718,982.555504,200.186.125.195,NTP,90,"NTP Version 4, client",TRUE
1719,982.782882,200.19.107.238,NTP,90,"NTP Version 4, server",FALSE
1720,982.888264,200.19.107.238,DNS,74,Standard query 0x72c2 A login.asry.net,TRUE
1721,984.005166,200.19.107.238,DNS,74,Standard query 0x72c2 A login.asry.net,TRUE
1722,984.746734,200.19.107.238,DNS,74,Standard query 0x72c2 A login.asry.net,TRUE
1723,984.850505,200.19.107.238,DNS,74,Standard query 0xea3a A thenational.ae,TRUE
1724,985.35573,200.19.107.238,DNS,74,Standard query 0x72c2 A login.asry.net,TRUE
1725,985.718254,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1726,986.555568,200.192.232.8,NTP,90,"NTP Version 4, client",TRUE
1727,986.603244,200.19.107.238,NTP,90,"NTP Version 4, server",FALSE
1728,986.857127,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1729,987.659638,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1730,988.555569,200.160.0.8,NTP,90,"NTP Version 4, client",TRUE
1731,988.572659,200.19.107.238,NTP,90,"NTP Version 4, server",FALSE
1732,989.850707,200.19.107.238,DNS,74,Standard query 0xea3a A thenational.ae,TRUE
1733,991.098988,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1734,991.854987,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1735,992.660902,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1736,993.611488,200.19.107.238,DNS,68,Standard query 0x2133 A adnec.ae,TRUE
1737,994.722854,200.19.107.238,DNS,68,Standard query 0x2133 A adnec.ae,TRUE
1738,995.650846,200.19.107.238,DNS,68,Standard query 0x2133 A adnec.ae,TRUE
1739,996.100384,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1740,996.295319,200.19.107.238,DNS,68,Standard query 0x2133 A adnec.ae,TRUE
1741,996.849751,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1742,997.088538,200.19.107.238,DNS,68,Standard query 0x2133 A adnec.ae,TRUE
1743,997.663168,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1744,997.962597,200.19.107.238,DNS,68,Standard query 0x2133 A adnec.ae,TRUE
1745,998.782999,200.19.107.238,DNS,68,Standard query 0x2133 A adnec.ae,TRUE
1746,999.609879,200.19.107.238,DNS,68,Standard query 0x2133 A adnec.ae,TRUE
1747,1000.333572,200.19.107.238,DNS,68,Standard query 0x2133 A adnec.ae,TRUE
1748,1000.965064,200.19.107.238,DNS,68,Standard query 0x2133 A adnec.ae,TRUE
1749,1001.031574,200.19.107.238,DNS,74,Standard query 0x4be4 A login.asry.net,TRUE
1750,1001.099811,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1751,1001.605661,200.19.107.238,DNS,68,Standard query 0x2133 A adnec.ae,TRUE
1752,1001.605851,200.19.107.238,DNS,74,Standard query 0x4be4 A login.asry.net,TRUE
1753,1001.896244,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1754,1002.225851,200.19.107.238,DNS,68,Standard query 0x2133 A adnec.ae,TRUE
1755,1002.225982,200.19.107.238,DNS,74,Standard query 0x4be4 A login.asry.net,TRUE
1756,1002.624133,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1757,1006.644099,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1758,1006.896379,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1759,1007.224266,200.19.107.238,DNS,68,Standard query 0x2133 A adnec.ae,TRUE
1760,1007.2244,200.19.107.238,DNS,74,Standard query 0x4be4 A login.asry.net,TRUE
1761,1007.628616,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1762,1007.693606,200.19.107.238,DNS,74,Standard query 0xe8f9 A thenational.ae,TRUE
1763,1007.841164,200.19.107.238,DNS,68,Standard query 0x2133 A adnec.ae,TRUE
1764,1007.841344,200.19.107.238,DNS,74,Standard query 0x4be4 A login.asry.net,TRUE
1765,1008.4901,200.19.107.238,DNS,68,Standard query 0x2133 A adnec.ae,TRUE
1766,1008.490221,200.19.107.238,DNS,74,Standard query 0x4be4 A login.asry.net,TRUE
1767,1009.141007,200.19.107.238,DNS,74,Standard query 0x4be4 A login.asry.net,TRUE
1768,1010.091249,200.19.107.238,DNS,74,Standard query 0x4be4 A login.asry.net,TRUE
1769,1010.744598,200.19.107.238,DNS,74,Standard query 0x4be4 A login.asry.net,TRUE
1770,1011.450026,200.19.107.238,DNS,74,Standard query 0x4be4 A login.asry.net,TRUE
1771,1011.641817,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1772,1011.889771,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1773,1012.186181,200.19.107.238,DNS,74,Standard query 0x4be4 A login.asry.net,TRUE
1774,1012.622632,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1775,1012.68998,200.19.107.238,DNS,74,Standard query 0xe8f9 A thenational.ae,TRUE
1776,1012.856704,200.19.107.238,DNS,74,Standard query 0x4be4 A login.asry.net,TRUE
1777,1013.481757,200.19.107.238,DNS,74,Standard query 0x4be4 A login.asry.net,TRUE
1778,1014.555561,201.49.148.135,NTP,90,"NTP Version 4, client",TRUE
1779,1014.628098,200.19.107.238,NTP,90,"NTP Version 4, server",FALSE
1780,1016.647081,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1781,1017.689957,200.19.107.238,DNS,74,Standard query 0xe8f9 A thenational.ae,TRUE
1782,1018.088447,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,TRUE
1783,1019.041733,200.19.107.238,DNS,71,Standard query 0xff53 A noga.gov.bh,FALSE
1784,1019.042505,212.18.248.115,DNS,82,Standard query 0x2bbe A noga.gov.bh OPT,TRUE
1785,1019.168175,200.19.107.238,DNS,633,Standard query response 0x2bbe A noga.gov.bh NS ns1.gov.bh NS ns2.gov.bh NSEC3 NSEC3 RRSIG RRSIG A 89.31.192.161 A 89.31.192.162 OPT,FALSE
1786,1019.168471,89.31.192.161,DNS,82,Standard query 0xc97f A noga.gov.bh OPT,TRUE
1787,1019.168615,89.31.192.162,DNS,81,Standard query 0x8c2b AAAA ns2.gov.bh OPT,TRUE
1788,1019.168682,89.31.192.161,DNS,81,Standard query 0xa31c AAAA ns1.gov.bh OPT,TRUE
1789,1019.490611,200.19.107.238,DNS,144,Standard query response 0x8c2b AAAA ns2.gov.bh SOA master-dns.cio.gov.bh OPT,FALSE
1790,1019.500494,200.19.107.238,DNS,221,Standard query response 0xc97f A noga.gov.bh NS ns-1781.awsdns-30.co.uk NS ns-722.awsdns-26.net NS ns-1061.awsdns-04.org NS ns-45.awsdns-05.com OPT,FALSE
1791,1019.500516,200.19.107.238,DNS,144,Standard query response 0xa31c AAAA ns1.gov.bh SOA master-dns.cio.gov.bh OPT,FALSE
1792,1019.500863,192.43.172.30,DNS,90,Standard query 0x840d AAAA ns-45.awsdns-05.com OPT,TRUE
1793,1019.501171,199.19.57.1,DNS,92,Standard query 0x6b65 AAAA ns-1061.awsdns-04.org OPT,TRUE
1794,1019.501441,199.249.112.1,DNS,92,Standard query 0xc7df A ns-1061.awsdns-04.org OPT,TRUE
1795,1019.501599,213.248.216.1,DNS,94,Standard query 0xa09a A ns-1781.awsdns-30.co.uk OPT,TRUE
1796,1019.501803,213.248.216.1,DNS,94,Standard query 0xbba6 AAAA ns-1781.awsdns-30.co.uk OPT,TRUE
1797,1019.502214,192.48.79.30,DNS,90,Standard query 0xd5d2 A ns-45.awsdns-05.com OPT,TRUE
1798,1019.524428,200.19.107.238,DNS,863,Standard query response 0xc7df A ns-1061.awsdns-04.org NS g-ns-132.awsdns-04.org NS g-ns-710.awsdns-04.org NS g-ns-1031.awsdns-04.org NS g-ns-1604.awsdns-04.org NSEC3 NSEC3 RRSIG RRSIG A 205.251.192.132 AAAA 2600:9000:5300:8400::1 A 205.251.194.198 AAAA 2600:9000:5302:c600::1 A 205.251.196.7 AAAA 2600:9000:5304:700::1 A 205.251.198.68 AAAA 2600:9000:5306:4400::1 OPT,FALSE
1799,1019.524779,205.251.192.132,DNS,92,Standard query 0x053e A ns-1061.awsdns-04.org OPT,TRUE
1800,1019.568731,200.19.107.238,DNS,71,Standard query 0xff53 A noga.gov.bh,FALSE
1801,1019.622777,200.19.107.238,DNS,907,Standard query response 0x840d AAAA ns-45.awsdns-05.com NS g-ns-6.awsdns-05.com NS g-ns-581.awsdns-05.com NS g-ns-1157.awsdns-05.com NS g-ns-1733.awsdns-05.com NSEC3 RRSIG NSEC3 RRSIG A 205.251.192.6 AAAA 2600:9000:5300:600::1 A 205.251.194.69 AAAA 2600:9000:5302:4500::1 A 205.251.196.133 AAAA 2600:9000:5304:8500::1 A 205.251.198.197 AAAA 2600:9000:5306:c500::1 OPT,FALSE
1802,1019.623186,205.251.194.69,DNS,90,Standard query 0x0485 AAAA ns-45.awsdns-05.com OPT,TRUE
1803,1019.62504,200.19.107.238,DNS,907,Standard query response 0xd5d2 A ns-45.awsdns-05.com NS g-ns-6.awsdns-05.com NS g-ns-581.awsdns-05.com NS g-ns-1157.awsdns-05.com NS g-ns-1733.awsdns-05.com NSEC3 RRSIG NSEC3 RRSIG A 205.251.192.6 AAAA 2600:9000:5300:600::1 A 205.251.194.69 AAAA 2600:9000:5302:4500::1 A 205.251.196.133 AAAA 2600:9000:5304:8500::1 A 205.251.198.197 AAAA 2600:9000:5306:c500::1 OPT,FALSE
1804,1019.625523,205.251.198.197,DNS,90,Standard query 0xa4f3 A ns-45.awsdns-05.com OPT,TRUE
1805,1019.644445,200.19.107.238,DNS,386,Standard query response 0x0485 AAAA ns-45.awsdns-05.com AAAA 2600:9000:5300:2d00::1 NS g-ns-1157.awsdns-05.com NS g-ns-1733.awsdns-05.com NS g-ns-581.awsdns-05.com NS g-ns-6.awsdns-05.com A 205.251.196.133 AAAA 2600:9000:5304:8500::1 A 205.251.198.197 AAAA 2600:9000:5306:c500::1 A 205.251.194.69 AAAA 2600:9000:5302:4500::1 A 205.251.192.6 AAAA 2600:9000:5300:600::1 OPT,FALSE
1806,1019.645093,192.54.112.30,DNS,91,Standard query 0x820f AAAA ns-722.awsdns-26.net OPT,TRUE
1807,1019.645105,200.19.107.238,DNS,887,Standard query response 0xa09a A ns-1781.awsdns-30.co.uk NS g-ns-350.awsdns-30.co.uk NS g-ns-926.awsdns-30.co.uk NS g-ns-1505.awsdns-30.co.uk NS g-ns-1826.awsdns-30.co.uk NSEC3 RRSIG NSEC3 RRSIG A 205.251.193.94 A 205.251.195.158 A 205.251.197.225 A 205.251.199.34 AAAA 2600:9000:5301:5e00::1 AAAA 2600:9000:5303:9e00::1 AAAA 2600:9000:5305:e100::1 AAAA 2600:9000:5307:2200::1 OPT,FALSE
1808,1019.645303,192.41.162.30,DNS,91,Standard query 0x1128 A ns-722.awsdns-26.net OPT,TRUE
1809,1019.645577,205.251.199.34,DNS,94,Standard query 0x855e A ns-1781.awsdns-30.co.uk OPT,TRUE
1810,1019.646821,200.19.107.238,DNS,887,Standard query response 0xbba6 AAAA ns-1781.awsdns-30.co.uk NS g-ns-350.awsdns-30.co.uk NS g-ns-926.awsdns-30.co.uk NS g-ns-1505.awsdns-30.co.uk NS g-ns-1826.awsdns-30.co.uk NSEC3 RRSIG NSEC3 RRSIG A 205.251.193.94 A 205.251.195.158 A 205.251.197.225 A 205.251.199.34 AAAA 2600:9000:5301:5e00::1 AAAA 2600:9000:5303:9e00::1 AAAA 2600:9000:5305:e100::1 AAAA 2600:9000:5307:2200::1 OPT,FALSE
1811,1019.646847,200.19.107.238,DNS,374,Standard query response 0xa4f3 A ns-45.awsdns-05.com A 205.251.192.45 NS g-ns-1157.awsdns-05.com NS g-ns-1733.awsdns-05.com NS g-ns-581.awsdns-05.com NS g-ns-6.awsdns-05.com A 205.251.196.133 AAAA 2600:9000:5304:8500::1 A 205.251.198.197 AAAA 2600:9000:5306:c500::1 A 205.251.194.69 AAAA 2600:9000:5302:4500::1 A 205.251.192.6 AAAA 2600:9000:5300:600::1 OPT,FALSE
1812,1019.647088,205.251.193.94,DNS,94,Standard query 0xf82c AAAA ns-1781.awsdns-30.co.uk OPT,TRUE
1813,1019.647295,205.251.192.45,DNS,82,Standard query 0x7f05 A noga.gov.bh OPT,TRUE
1814,1019.671512,200.19.107.238,DNS,380,Standard query response 0x855e A ns-1781.awsdns-30.co.uk A 205.251.198.245 NS g-ns-1505.awsdns-30.co.uk NS g-ns-1826.awsdns-30.co.uk NS g-ns-350.awsdns-30.co.uk NS g-ns-926.awsdns-30.co.uk A 205.251.197.225 AAAA 2600:9000:5305:e100::1 A 205.251.199.34 AAAA 2600:9000:5307:2200::1 A 205.251.193.94 AAAA 2600:9000:5301:5e00::1 A 205.251.195.158 AAAA 2600:9000:5303:9e00::1 OPT,FALSE
1815,1019.677212,200.19.107.238,DNS,378,Standard query response 0x053e A ns-1061.awsdns-04.org A 205.251.196.37 NS g-ns-1031.awsdns-04.org NS g-ns-132.awsdns-04.org NS g-ns-1604.awsdns-04.org NS g-ns-710.awsdns-04.org A 205.251.196.7 AAAA 2600:9000:5304:700::1 A 205.251.192.132 AAAA 2600:9000:5300:8400::1 A 205.251.198.68 AAAA 2600:9000:5306:4400::1 A 205.251.194.198 AAAA 2600:9000:5302:c600::1 OPT,FALSE
1816,1019.682802,200.19.107.238,DNS,863,Standard query response 0x6b65 AAAA ns-1061.awsdns-04.org NS g-ns-132.awsdns-04.org NS g-ns-710.awsdns-04.org NS g-ns-1031.awsdns-04.org NS g-ns-1604.awsdns-04.org NSEC3 RRSIG NSEC3 RRSIG A 205.251.192.132 A 205.251.194.198 A 205.251.196.7 A 205.251.198.68 AAAA 2600:9000:5300:8400::1 AAAA 2600:9000:5302:c600::1 AAAA 2600:9000:5304:700::1 AAAA 2600:9000:5306:4400::1 OPT,FALSE
1817,1019.683153,205.251.196.7,DNS,92,Standard query 0xb486 AAAA ns-1061.awsdns-04.org OPT,TRUE
1818,1019.770054,200.19.107.238,DNS,910,Standard query response 0x820f AAAA ns-722.awsdns-26.net NS g-ns-475.awsdns-26.net NS g-ns-796.awsdns-26.net NS g-ns-1370.awsdns-26.net NS g-ns-1946.awsdns-26.net NSEC3 RRSIG NSEC3 RRSIG A 205.251.193.219 AAAA 2600:9000:5301:db00::1 A 205.251.195.28 AAAA 2600:9000:5303:1c00::1 A 205.251.197.90 AAAA 2600:9000:5305:5a00::1 A 205.251.199.154 AAAA 2600:9000:5307:9a00::1 OPT,FALSE
1819,1019.770471,205.251.197.90,DNS,91,Standard query 0x58ee AAAA ns-722.awsdns-26.net OPT,TRUE
1820,1019.770979,200.19.107.238,DNS,910,Standard query response 0x1128 A ns-722.awsdns-26.net NS g-ns-475.awsdns-26.net NS g-ns-796.awsdns-26.net NS g-ns-1370.awsdns-26.net NS g-ns-1946.awsdns-26.net NSEC3 RRSIG NSEC3 RRSIG A 205.251.193.219 AAAA 2600:9000:5301:db00::1 A 205.251.195.28 AAAA 2600:9000:5303:1c00::1 A 205.251.197.90 AAAA 2600:9000:5305:5a00::1 A 205.251.199.154 AAAA 2600:9000:5307:9a00::1 OPT,FALSE
1821,1019.771297,205.251.193.219,DNS,91,Standard query 0x8cc6 A ns-722.awsdns-26.net OPT,TRUE
